ccode1,ccode2,year,ISO3let1,ISO3let2,ISOShNm1,ISOShNm2,majpow1,majpow2,rlregion,region1,region2,pol_rel,tau_regi,tau_glob,s_un_reg,s_un_glo,s_wt_reg,s_wt_glo,contig,colcont,colony1,colony2,numstate,numGPs,wrTu1v1,wrTu1v2,wrTu1vsq,wrTp1win,wrTstk1,wrTu1sq,wrTu1ac1,wrTu1ac2,wrTu1neg,wrTu1cp1,wrTu1cp2,wrTu1wr1,wrTu1wr2,wrTu2v2,wrTu2v1,wrTu2vsq,wrTp2win,wrTstk2,wrTu2sq,wrTu2ac2,wrTu2ac1,wrTu2neg,wrTu2cp2,wrTu2cp1,wrTu2wr2,wrTu2wr1,wrSu1v1,wrSu1v2,wrSu1vsq,wrSp1win,wrSstk1,wrSu1sq,wrSu1ac1,wrSu1ac2,wrSu1neg,wrSu1cp1,wrSu1cp2,wrSu1wr1,wrSu1wr2,wrSu2v2,wrSu2v1,wrSu2vsq,wrSp2win,wrSstk2,wrSu2sq,wrSu2ac2,wrSu2ac1,wrSu2neg,wrSu2cp2,wrSu2cp1,wrSu2wr2,wrSu2wr1,wrWu1v1,wrWu1v2,wrWu1vsq,wrWp1win,wrWstk1,wrWu1sq,wrWu1ac1,wrWu1ac2,wrWu1neg,wrWu1cp1,wrWu1cp2,wrWu1wr1,wrWu1wr2,wrWu2v2,wrWu2v1,wrWu2vsq,wrWp2win,wrWstk2,wrWu2sq,wrWu2ac2,wrWu2ac1,wrWu2neg,wrWu2cp2,wrWu2cp1,wrWu2wr2,wrWu2wr1,eqTsq,eqTnego,eqTacqa,eqTacqb,eqTcapa,eqTcapb,eqTwara,eqTwarb,eqSsq,eqSnego,eqSacqa,eqSacqb,eqScapa,eqScapb,eqSwara,eqSwarb,eqWsq,eqWnego,eqWacqa,eqWacqb,eqWcapa,eqWcapb,eqWwara,eqWwarb,cwongo,cwongonm,cwinit,cwinitnm,cwdynm,cwhost1,cwhost2,cwhostd,cwkeynum,cworig1,cworig2,cwmidnme,cwsideA1,cwsideA2,cwhiact1,cwhiact2,cwhiactd,cwoutcm,cwsettle,cowrolea,cowroleb,groundtruth
325,200,1890,ITA,GBR,ITALY,UNITED KINGDOM,1,1,1,1,1,1,0.241627,0.431513,0.294118,0.684211,0.027567,0.3795,6,1,5200,521,38,6,1.448723,-0.131226,0.763761,0.273738,1.579949,0.763761,-0.131226,1.448723,0.301266,-0.857488,1.239652,-0.270935,-0.634066,0.919311,-0.639364,0.157922,0.427203,1.558675,0.157922,-0.639364,0.919311,0.026506,-1.212161,0.59303,-0.586173,-0.872572,1.483312,0.031227,0.862097,0.191974,1.452085,0.862097,0.031227,1.483312,0.309989,-0.776799,1.317811,-0.259524,-0.663537,0.285233,-0.982951,-0.377438,0.71068,1.268184,-0.377438,-0.982951,0.285233,-0.081678,-1.272271,-0.327441,-0.839013,-0.983673,1.659929,-0.334518,0.862097,0.171309,1.994447,0.862097,-0.334518,1.659929,0.007148,-1.163209,1.512244,-0.554882,-0.969228,0.557808,-1.200904,-0.377438,0.693707,1.758713,-0.377438,-1.200904,0.557808,0.019127,-1.507198,-0.040234,-0.732062,-0.885209,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1642,164201,3,2,3,1642,1,1,,1,0,7,1,7,6,1,1,3,Acq2
200,640,1895,GBR,TUR,UNITED KINGDOM,TURKEY,1,0,2,1,2,1,-0.186052,-0.061139,0.515152,0.794872,0.295432,0.571066,6,1,651,0,39,7,1.136127,-1.21327,-0.05251,0.837103,2.349397,-0.05251,-1.21327,1.136127,0.753417,-1.376167,1.180083,0.715924,0.634475,0.868886,-1.339443,-0.308055,0.282425,2.208329,-0.308055,-1.339443,0.868886,-0.715757,-2.057019,0.883716,-1.059714,-1.418502,-0.202101,-0.984927,-0.611993,0.892787,0.782826,-0.611993,-0.984927,-0.202101,-0.28603,-1.09214,0.344279,0.206743,0.153137,0.861696,-0.159692,0.369385,0.133673,1.021387,0.369385,-0.159692,0.861696,-0.02316,-1.026019,0.943503,-0.374517,-0.807681,0.000129,-1.144553,-0.611993,0.522121,1.144682,-0.611993,-1.144553,0.000129,-0.546891,-1.622433,0.319663,-0.466297,-0.705236,1.070663,-0.410071,0.369385,0.57187,1.480734,0.369385,-0.410071,1.070663,0.436717,-0.8382,1.420644,0.572633,0.358568,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,1401,3,1,3,14,1,1,Armenian Massacres,1,0,7,0,7,4,3,1,3,Acq2
220,365,1840,FRA,RUS,FRANCE,RUSSIAN FEDERATION,1,1,1,1,1,1,-0.102062,-0.07729,0.52,0.625,-0.629276,-0.506192,6,6,0,0,32,5,1.48249,-0.824384,0.451222,0.074356,2.306874,0.451222,-0.824384,1.48249,-0.652854,-1.750028,1.448939,-1.149227,-1.612049,1.688435,-0.590735,0.776106,0.511023,2.279171,0.776106,-0.590735,1.688435,0.573974,-1.079712,1.45785,0.098901,-0.145588,0.942352,-0.073182,0.457589,0.179257,1.015534,0.457589,-0.073182,0.942352,0.108859,-0.893925,0.860326,-0.383538,-0.79391,1.154341,0.143725,0.685962,0.62267,1.010617,0.685962,0.143725,1.154341,0.773005,-0.233605,0.869414,0.299413,0.110748,1.847992,-1.499354,0.457589,0.077856,3.347347,0.457589,-1.499354,1.847992,-1.238743,-2.421498,1.812366,-1.735441,-2.196513,1.912289,-1.42155,0.685962,0.282666,3.333838,0.685962,-1.42155,1.912289,-0.479188,-2.138884,1.782944,-0.9672,-1.325868,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,217,21701,3,1,3,217,1,1,Second Syrian War Dispute,1,0,7,0,7,5,3,1,3,Acq2
200,41,1887,GBR,HTI,UNITED KINGDOM,HAITI,1,0,5,1,5,1,-0.072548,-0.06286,0.714286,0.789474,0.329608,0.560504,6,4,31,0,38,6,1.291212,-0.927004,0.23944,0.829952,2.218216,0.23944,-0.927004,1.291212,0.914008,-1.097052,1.092489,0.630261,0.545237,0.874189,-1.181926,-0.192544,0.163519,2.056115,-0.192544,-1.181926,0.874189,-0.845712,-2.018407,0.835036,-1.303105,-1.721346,-0.555649,-0.975497,-0.772667,0.373277,0.419848,-0.772667,-0.975497,-0.555649,-0.818778,-1.60222,-0.26723,-0.84372,-1.157082,0.677711,0.074474,0.382712,0.692407,0.603237,0.382712,0.074474,0.677711,0.492159,-0.233119,1.21271,0.873362,0.719566,-0.23435,-1.230551,-0.772667,0.497225,0.996201,-0.772667,-1.230551,-0.23435,-0.735215,-1.733325,0.149839,-0.602412,-0.853799,1.051254,-0.359404,0.382712,0.675433,1.410658,0.382712,-0.359404,1.051254,0.5934,-0.683972,1.573138,0.953001,0.790717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3136,313601,3,1,3,3136,1,1,UK response to seizure of the Steamer Alps,1,0,7,0,7,4,1,1,3,Acq2
2,93,1910,USA,NIC,UNITED STATES,NICARAGUA,1,0,5,5,5,1,-0.09155,-0.069639,0.666667,0.79845,0.039714,0.4855,6,5,96,0,45,8,0.915653,-1.188126,-0.172571,0.99026,2.10378,-0.172571,-1.188126,0.915653,0.895162,-1.197866,1.086544,1.061183,1.056313,1.013355,-1.136235,-0.078732,0.017286,2.14959,-0.078732,-1.136235,1.013355,-1.099076,-2.118949,1.016338,-1.58745,-2.078807,-0.504621,-0.998362,-0.761113,0.993805,0.49374,-0.761113,-0.998362,-0.504621,-0.50768,-1.004557,0.251777,0.245621,0.242523,1.006041,0.302648,0.671691,0.007073,0.703393,0.671691,0.302648,1.006041,0.307623,-0.690279,1.011424,-0.183457,-0.679921,0.053954,-1.40529,-0.761113,0.900856,1.459244,-0.761113,-1.40529,0.053954,-0.090721,-1.504434,0.739608,0.545362,0.49579,1.530714,-0.478288,0.671691,0.144917,2.009001,0.671691,-0.478288,1.530714,-0.187149,-1.333371,1.641012,-0.504393,-0.931934,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,249,24901,3,1,3,249,1,1,,1,0,7,0,7,5,3,1,3,Acq2
200,235,1831,GBR,PRT,UNITED KINGDOM,PORTUGAL,1,0,1,1,1,1,0.822753,0.821584,0.972222,0.977012,0.988711,0.989387,6,1,750,752,29,5,0.217328,-0.140103,0.038837,0.732488,0.357431,0.038837,-0.140103,0.217328,0.121711,-0.407615,0.18888,-0.040493,-0.174249,0.364062,-0.002466,0.181916,0.256198,0.366528,0.181916,-0.002466,0.364062,0.091438,-0.746268,0.354112,-0.290413,-0.662314,0.227741,0.17015,0.198976,0.2976,0.057592,0.198976,0.17015,0.227741,0.187289,-0.53225,0.168526,-0.223126,-0.574326,0.920836,0.86384,0.892507,0.68938,0.056996,0.892507,0.86384,0.920836,0.903132,0.55322,0.783666,0.610652,0.455342,0.210674,0.187268,0.198976,0.299055,0.023406,0.198976,0.187268,0.210674,0.194267,-0.513677,0.151169,-0.21571,-0.566182,0.904061,0.880897,0.892507,0.695676,0.023164,0.892507,0.880897,0.904061,0.897012,0.576573,0.765638,0.606427,0.454265,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,137,13701,3,1,3,137,1,1,UK and the Miguelite wars,1,0,7,0,7,5,3,1,3,Acq2
200,350,1922,GBR,GRC,UNITED KINGDOM,GREECE,1,0,1,1,1,1,-0.081121,-0.038832,0.688889,0.844444,0.289856,0.45112,6,5,338,0,61,6,1.024251,-1.114129,-0.057406,0.928776,2.138379,-0.057406,-1.114129,1.024251,0.871947,-1.185353,1.077568,0.889653,0.854041,1.245728,-0.975065,0.177657,0.060414,2.220794,0.177657,-0.975065,1.245728,-0.840898,-1.914651,1.249197,-1.307223,-1.777016,0.077533,-0.50965,-0.219504,0.361364,0.587184,-0.219504,-0.50965,0.077533,-0.297464,-1.148287,0.156854,-0.537461,-0.856779,1.213365,0.578639,0.91789,0.560587,0.634726,0.91789,0.578639,1.213365,0.934458,0.139225,1.336416,0.837802,0.618096,0.471077,-0.873378,-0.219504,0.418031,1.344455,-0.219504,-0.873378,0.471077,-0.311354,-1.455347,0.562837,-0.510579,-0.801564,1.52687,0.080568,0.91789,0.382632,1.446302,0.91789,0.080568,1.52687,0.63397,-0.5368,1.61086,0.409275,0.100591,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,625,62501,2,1,2,625,1,1,Turkish Nationalist occupation I,1,0,1,0,1,4,3,1,3,Acq2
2,140,1903,USA,BRA,UNITED STATES,BRAZIL,1,0,5,5,5,1,-0.043478,-0.02439,0.833333,0.904762,0.087065,0.515278,6,6,0,0,44,8,0.714995,-1.220032,-0.307509,0.926916,1.935027,-0.307509,-1.220032,0.714995,0.573575,-1.293116,1.000029,0.822068,0.785526,0.894434,-1.128838,-0.145349,0.184477,2.023272,-0.145349,-1.128838,0.894434,-0.75559,-1.94436,0.951163,-1.106623,-1.514384,-0.635578,-0.881858,-0.761108,0.893135,0.24628,-0.761108,-0.881858,-0.635578,-0.661897,-0.988723,0.044194,-0.035557,-0.08899,-0.63335,-0.879943,-0.759034,0.179785,0.246593,-0.759034,-0.879943,-0.63335,-0.835609,-1.700158,-0.496514,-1.108881,-1.518989,0.007058,-1.376051,-0.761108,0.791104,1.383109,-0.761108,-1.376051,0.007058,-0.281867,-1.584946,0.609174,0.215801,0.111353,0.009871,-1.37489,-0.759034,0.864532,1.384762,-0.759034,-1.37489,0.009871,-0.177719,-1.510358,0.667874,0.412549,0.344815,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005,200501,2,1,2,2005,1,1,,1,0,1,0,1,5,3,1,3,Acq2
620,2,1982,LBY,USA,LIBYAN ARAB JAMAHIRIYA,UNITED STATES,0,1,2,2,5,1,-0.666283,-0.280721,-0.654321,0.106918,-0.136594,0.082842,6,6,0,0,159,5,1.648786,-1.67286,-0.028726,0.314509,3.321645,-0.028726,-1.67286,1.648786,-0.628171,-2.35835,1.657821,-0.961881,-1.304627,1.891161,-1.524998,0.537033,0.352847,3.416159,0.537033,-1.524998,1.891161,-0.319616,-2.172151,1.901297,-0.633056,-0.956633,1.650376,-1.655852,-0.006434,0.318824,3.306228,-0.006434,-1.655852,1.650376,-0.601746,-2.337028,1.652428,-0.940282,-1.28087,1.701104,-1.634758,0.080658,0.63452,3.335862,0.080658,-1.634758,1.701104,0.481914,-2.000238,1.705186,0.303257,0.120517,1.130438,-1.140131,-0.006434,0.4734,2.270569,-0.006434,-1.140131,1.130438,-0.065243,-1.66673,1.133484,-0.325497,-0.588797,1.211736,-1.091625,0.080658,0.483778,2.303361,0.080658,-1.091625,1.211736,0.022691,-1.607847,1.214849,-0.232307,-0.490418,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3088,308801,2,1,2,3088,1,1,,1,0,1,0,1,5,3,1,3,Acq2
2,93,1982,USA,NIC,UNITED STATES,NICARAGUA,1,0,5,5,5,1,0.57735,0.715347,0.7,0.756813,0.665763,0.573267,6,6,0,0,159,5,-0.120442,-0.841403,-0.493135,0.747577,0.720961,-0.493135,-0.841403,-0.120442,-0.302429,-1.093826,0.248215,-0.059983,-0.186194,1.070471,0.178061,0.651171,0.235891,0.89241,0.651171,0.178061,1.070471,0.388572,-0.586049,1.186797,0.122843,-0.259211,-0.21026,-0.725534,-0.473849,0.558968,0.515273,-0.473849,-0.725534,-0.21026,-0.437512,-1.166565,0.054606,-0.393161,-0.613677,1.077497,0.451066,0.781088,0.405033,0.626432,0.781088,0.451066,1.077497,0.704791,-0.143901,1.269422,0.599232,0.301749,-0.179306,-0.753596,-0.473849,0.568165,0.57429,-0.473849,-0.753596,-0.179306,-0.427304,-1.185431,0.089919,-0.373998,-0.589915,1.109119,0.411327,0.781088,0.392032,0.697792,0.781088,0.411327,1.109119,0.684884,-0.196641,1.294883,0.566665,0.262681,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2977,297701,3,1,3,2977,1,1,,1,0,12,0,12,5,3,1,3,Acq2
220,140,1895,FRA,BRA,FRANCE,BRAZIL,1,0,5,1,5,1,-0.069007,-0.037716,0.727273,0.846154,0.31166,0.611449,6,1,120,0,39,7,1.28507,-0.925198,0.235991,0.620784,2.210268,0.235991,-0.925198,1.28507,0.446901,-1.304414,1.138571,0.110794,-0.078814,0.989972,-1.114792,-0.079005,0.32161,2.104764,-0.079005,-1.114792,0.989972,-0.437878,-1.793181,0.914075,-0.85297,-1.192165,-0.466733,-0.888893,-0.683942,0.373267,0.42216,-0.683942,-0.888893,-0.466733,-0.731315,-1.515626,-0.211441,-0.789389,-1.102756,-0.549576,-0.953853,-0.758128,0.80603,0.404277,-0.758128,-0.953853,-0.549576,-0.627993,-1.147823,0.001702,-0.173701,-0.270686,-0.105279,-1.182125,-0.683942,0.511085,1.076846,-0.683942,-1.182125,-0.105279,-0.631765,-1.67104,0.244273,-0.52667,-0.771128,-0.19967,-1.232255,-0.758128,0.894758,1.032585,-0.758128,-1.232255,-0.19967,-0.308341,-1.337497,0.412292,0.251,0.19838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1646,164601,3,1,3,1646,1,1,,1,0,12,0,12,5,3,1,3,Acq2
2,40,1921,USA,CUB,UNITED STATES,CUBA,1,0,5,5,5,1,-0.074261,-0.035172,0.786667,0.898305,-0.292001,0.290905,4,4,1044,0,60,5,1.012868,-1.109973,-0.06176,0.984257,2.122841,-0.06176,-1.109973,1.012868,0.979447,-1.125717,1.073656,1.032363,1.024491,1.004053,-1.114951,-0.07046,0.020411,2.119003,-0.07046,-1.114951,1.004053,-1.0717,-2.09454,1.005313,-1.560234,-2.050029,-0.601615,-0.916637,-0.763052,0.956884,0.315022,-0.763052,-0.916637,-0.601615,-0.615198,-0.959754,0.128536,0.093395,0.071837,-0.626476,-0.937077,-0.785745,0.071789,0.310601,-0.785745,-0.937077,-0.626476,-0.914779,-1.865288,-0.571698,-1.324107,-1.788212,0.412642,-1.605004,-0.763052,0.969864,2.017647,-0.763052,-1.605004,0.412642,0.351839,-1.63514,1.152699,1.076827,1.061759,0.379873,-1.613301,-0.785745,0.725147,1.993173,-0.785745,-1.613301,0.379873,-0.167958,-1.888154,0.933197,0.24794,0.110513,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1665,166501,2,1,2,1665,1,1,,1,0,1,0,1,4,1,1,3,Acq2
360,310,1941,ROU,HUN,ROMANIA,HUNGARY,0,0,1,1,1,1,0.931381,0.927201,0.925926,0.975309,0.986886,0.989692,1,6,0,0,55,6,0.677511,0.532045,0.605427,0.165577,0.145466,0.605427,0.532045,0.677511,0.556131,-0.302378,0.577266,0.038674,-0.378537,0.896006,0.75353,0.825707,0.798163,0.142476,0.825707,0.75353,0.896006,0.867249,0.551694,0.412777,0.283102,0.182183,0.563248,0.406068,0.485242,0.410541,0.15718,0.485242,0.406068,0.563248,0.470597,-0.183391,0.364037,-0.023344,-0.318074,0.933334,0.780359,0.857992,0.540069,0.152975,0.857992,0.780359,0.933334,0.862976,0.320428,0.67127,0.370947,0.140981,0.499137,0.47131,0.485242,0.434232,0.027828,0.485242,0.47131,0.499137,0.483393,-0.094458,0.28843,-0.010198,-0.293082,0.871497,0.844415,0.857992,0.557206,0.027083,0.857992,0.844415,0.871497,0.859505,0.401621,0.601118,0.367729,0.146332,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3870,387001,3,1,3,3870,1,1,,1,0,11,0,11,5,3,1,3,Acq2
2,365,1980,USA,RUS,UNITED STATES,RUSSIAN FEDERATION,1,1,1,5,1,1,-0.542326,-0.232068,-0.4375,0.239316,-0.580885,-0.389886,2,6,0,0,156,5,0.957037,-1.709697,-0.602571,0.837306,2.666734,-0.602571,-1.709697,0.957037,0.523175,-1.872391,1.461573,0.946364,0.865017,1.485758,-1.56554,-0.075927,0.64721,3.051298,-0.075927,-1.56554,1.485758,0.409291,-1.91833,1.875748,0.622886,0.446491,1.073108,-1.572729,-0.386016,0.637345,2.645837,-0.386016,-1.572729,1.073108,0.113581,-1.935384,1.319134,0.178279,-0.003049,1.336281,-1.481725,-0.120421,0.722783,2.818006,-0.120421,-1.481725,1.336281,0.555083,-1.758942,1.615287,0.695481,0.556872,1.255652,-1.683232,-0.386016,0.726344,2.938884,-0.386016,-1.683232,1.255652,0.451409,-1.956888,1.536033,0.594962,0.458134,1.493039,-1.614473,-0.120421,0.670315,3.107512,-0.120421,-1.614473,1.493039,0.468538,-1.944159,1.751791,0.562448,0.397605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2227,222701,3,1,3,2226,1,1,Baltic Sea Maneuvers,1,0,7,0,7,5,3,1,3,Acq2
300,360,1883,xxx,ROU,None,ROMANIA,1,0,1,1,1,1,0.699559,0.703679,0.72549,0.87037,0.723941,0.814984,1,6,0,0,36,6,0.922312,0.286267,0.617031,0.535556,0.636045,0.617031,0.286267,0.922312,0.626905,-0.178177,0.591857,0.064228,-0.167994,1.094651,0.468798,0.799042,0.35604,0.625853,0.799042,0.468798,1.094651,0.691626,-0.175162,0.874963,0.149958,-0.172022,1.055397,0.482256,0.782937,0.159385,0.573141,0.782937,0.482256,1.055397,0.573606,-0.358359,0.930609,0.028511,-0.391797,1.172132,0.610901,0.908348,0.709063,0.561231,0.908348,0.610901,1.172132,1.008849,0.319964,0.61698,0.308229,0.162761,1.056852,0.480482,0.782937,0.270715,0.57637,0.782937,0.480482,1.056852,0.636514,-0.248804,0.8449,0.059919,-0.304724,1.173524,0.609128,0.908348,0.52842,0.564395,0.908348,0.609128,1.173524,0.907366,0.137548,0.759804,0.257857,0.022067,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65,6501,2,1,2,65,1,1,Danube question,1,0,1,0,1,4,1,1,3,Acq2
750,790,1969,IND,NPL,INDIA,NEPAL,0,0,4,4,4,1,-0.033333,-0.007576,0.870968,0.969925,0.866745,0.898224,1,1,761,0,133,5,0.823539,-1.151631,-0.201214,0.983299,1.97517,-0.201214,-1.151631,0.823539,0.790551,-1.168333,1.021392,0.980054,0.971703,1.15308,-0.956194,0.125012,0.020023,2.109273,0.125012,-0.956194,1.15308,-0.91396,-1.936171,1.157108,-1.39992,-1.889909,-0.68453,-0.872895,-0.780158,0.979286,0.188365,-0.780158,-0.872895,-0.68453,-0.688432,-0.893609,0.079467,0.065208,0.054851,1.030547,0.76633,0.902127,0.020866,0.264217,0.902127,0.76633,1.030547,0.771843,-0.212804,1.046826,0.298555,-0.191012,-0.681349,-0.875884,-0.780158,0.148412,0.194536,-0.780158,-0.875884,-0.681349,-0.847013,-1.727472,-0.565564,-1.157022,-1.582816,1.034625,0.761762,0.902127,0.852544,0.272863,0.902127,0.761762,1.034625,0.99439,0.614306,1.699743,1.58578,1.512052,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1449,144901,2,1,2,1449,1,1,,1,0,2,0,2,5,3,1,3,Acq2
817,811,1962,xxx,KHM,None,CAMBODIA,0,0,4,4,4,1,-0.050965,-0.012218,0.816092,0.954416,0.805321,0.849144,1,6,0,0,117,5,1.069525,-1.039641,0.018943,0.298367,2.109167,0.018943,-1.039641,1.069525,-0.410335,-1.741274,1.063874,-0.766803,-1.11762,1.30243,-0.879171,0.275698,0.623512,2.181601,0.275698,-0.879171,1.30243,0.481084,-1.255658,1.290619,0.281029,0.092785,1.089117,0.713071,0.90865,0.581003,0.376045,0.90865,0.713071,1.089117,0.931555,0.294075,0.561188,0.194128,-0.015371,1.048539,0.669356,0.866086,0.337423,0.379182,0.866086,0.669356,1.048539,0.797301,0.006779,0.741939,0.159413,-0.171875,1.099214,0.701152,0.90865,0.73682,0.398062,0.90865,0.701152,1.099214,0.994452,0.437971,0.429702,0.19335,0.06176,1.058777,0.657396,0.866086,0.157804,0.40138,0.866086,0.657396,1.058777,0.720736,-0.184799,0.915388,0.156249,-0.264849,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2730,273001,3,1,3,2730,1,1,,1,0,12,0,12,5,3,1,3,Acq2
380,200,1915,SWE,GBR,SWEDEN,UNITED KINGDOM,0,1,1,1,1,1,-0.137649,-0.061449,0.396825,0.705426,0.225863,0.339927,6,6,0,0,45,8,1.003114,-1.210468,-0.135367,0.072374,2.213581,-0.135367,-1.210468,1.003114,-1.050263,-2.138094,1.01291,-1.504279,-1.968092,1.404492,-0.959089,0.308034,0.910072,2.363581,0.308034,-0.959089,1.404492,1.191941,-1.049016,1.527686,1.270171,1.225207,0.938656,-0.327017,0.331058,0.387245,1.265673,0.331058,-0.327017,0.938656,0.163109,-0.939772,0.810455,-0.271469,-0.577846,0.273436,-0.83846,-0.299687,0.610607,1.111897,-0.299687,-0.83846,0.273436,-0.159529,-1.227854,0.07129,-0.556372,-0.751068,1.09977,-0.521366,0.331058,0.41012,1.621136,0.331058,-0.521366,1.09977,0.143493,-1.111247,0.963996,-0.28722,-0.582161,0.444378,-0.986364,-0.299687,0.586418,1.430742,-0.299687,-0.986364,0.444378,-0.147351,-1.399946,0.250239,-0.548281,-0.755072,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1659,165901,2,1,2,1659,1,1,,1,0,1,0,1,5,3,1,3,Acq2
200,630,1946,GBR,IRN,UNITED KINGDOM,"IRAN, ISLAMIC REPUBLIC OF",1,0,2,1,2,1,0.586128,0.584045,0.571429,0.858586,0.956804,0.963243,6,1,750,0,66,4,0.215696,-0.574141,-0.184463,0.637055,0.789837,-0.184463,-0.574141,0.215696,-0.070971,-0.937086,0.333209,-0.134931,-0.316404,0.487928,-0.351667,0.070391,0.380954,0.839596,0.070391,-0.351667,0.487928,-0.03182,-0.970713,0.5582,-0.271071,-0.580594,0.280593,-0.548149,-0.138089,0.941792,0.828741,-0.138089,-0.548149,0.280593,0.232353,-0.606356,0.410644,0.333301,0.304197,0.999886,0.092163,0.56966,0.045473,0.907723,0.56966,0.092163,0.999886,0.13344,-0.862364,1.006166,-0.337544,-0.814808,-0.096315,-0.179776,-0.138089,0.909699,0.083461,-0.138089,-0.179776,-0.096315,-0.103852,-0.270077,0.029304,-0.023383,-0.068534,0.615253,0.523589,0.56966,0.080191,0.091664,0.56966,0.523589,0.615253,0.53094,-0.39622,0.626327,0.082108,-0.377796,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,603,60301,3,1,3,603,1,1,,1,0,7,0,7,5,3,1,3,Acq2
365,385,1978,RUS,NOR,RUSSIAN FEDERATION,NORWAY,1,0,1,1,1,1,-0.509175,-0.113781,-0.375,0.636364,-0.547083,-0.117264,1,4,0,3386,154,5,1.424774,-1.544093,-0.107647,0.613339,2.968867,-0.107647,-1.544093,1.424774,0.276827,-1.930755,1.490798,0.149521,-0.04381,1.901504,-1.174536,0.823533,0.0719,3.076041,0.823533,-1.174536,1.901504,-0.953368,-2.102636,1.909244,-1.409678,-1.873728,1.260385,-1.427415,-0.129783,0.649535,2.6878,-0.129783,-1.427415,1.260385,0.318404,-1.77788,1.344684,0.22747,0.052237,1.883494,-0.89403,0.931877,0.063372,2.777523,0.931877,-0.89403,1.883494,-0.718012,-1.830657,1.891718,-1.178101,-1.646415,1.448138,-1.585958,-0.129783,0.64299,3.034096,-0.129783,-1.585958,1.448138,0.364935,-1.942968,1.531587,0.269879,0.091374,1.936915,-1.181594,0.931877,0.048233,3.118509,0.931877,-1.181594,1.936915,-1.031179,-2.133361,1.943175,-1.500803,-1.976687,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3606,360601,3,1,3,3606,1,1,,1,0,7,0,7,5,3,1,3,Acq2
200,160,1842,GBR,ARG,UNITED KINGDOM,ARGENTINA,1,0,5,1,5,1,-0.113228,-0.051972,0.571429,0.809524,0.144353,0.388929,6,6,0,0,35,5,1.593067,-0.73482,0.602417,0.798594,2.327887,0.602417,-0.73482,1.593067,1.124216,-0.936226,1.111981,0.542427,0.441723,0.981127,-1.185991,-0.131958,0.097717,2.167118,-0.131958,-1.185991,0.981127,-0.974227,-2.088274,0.92226,-1.484235,-1.935377,0.155369,-0.645638,-0.252558,0.798333,0.801007,-0.252558,-0.645638,0.155369,-0.006168,-0.847305,0.356994,0.094624,-0.00621,0.153219,-0.647284,-0.254505,0.257476,0.800504,-0.254505,-0.647284,0.153219,-0.441173,-1.389808,0.218247,-0.747408,-1.118669,0.581579,-1.025616,-0.252558,0.449031,1.607195,-0.252558,-1.025616,0.581579,-0.303935,-1.576585,0.694985,-0.466013,-0.741498,0.579364,-1.026887,-0.254505,0.747456,1.606251,-0.254505,-1.026887,0.579364,0.173714,-1.279432,0.76814,0.236218,0.109945,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2055,205501,3,1,3,2055,1,1,,1,0,7,0,7,5,3,1,3,Acq2
